location,property_type,developer,furnishing_status,bedrooms,bathrooms,size_sqft,price,price_per_sqft,listing_category,year_built,property_age,squarefeet,neighborhood,yearbuilt
Rural,Unknown,Unknown,Unknown,5,1,1263,112002.43441847934,88.67967887448879,Budget,1997,28,1263,Rural,1997
Rural,Unknown,Unknown,Unknown,2,1,2334,186533.777621502,79.92021320544215,Budget,1986,39,2334,Rural,1986
Urban,Unknown,Unknown,Unknown,2,2,1203,118464.92553822264,98.4745848198027,Budget,1986,39,1203,Urban,1986
Rural,Unknown,Unknown,Unknown,5,2,2834,328916.4556670815,116.06085238781988,High-End,2009,16,2834,Rural,2009
Rural,Unknown,Unknown,Unknown,2,1,1698,199557.05864532816,117.52476952021682,Mid-Range,1968,57,1698,Rural,1968
Urban,Unknown,Unknown,Unknown,4,2,2053,249159.72689002,121.3637247394155,Mid-Range,1974,51,2053,Urban,1974
Rural,Unknown,Unknown,Unknown,3,2,1058,139097.14717676077,131.47178372094592,Budget,1993,32,1058,Rural,1993
Rural,Unknown,Unknown,Unknown,4,3,2032,269953.47877065005,132.85112144224905,High-End,2018,7,2032,Rural,2018
Suburb,Unknown,Unknown,Unknown,5,3,1987,192191.8303846004,96.72462525646725,Mid-Range,1982,43,1987,Suburb,1982
Suburb,Unknown,Unknown,Unknown,4,1,2347,315560.3851328173,134.452656639462,High-End,1960,65,2347,Suburb,1960
Urban,Unknown,Unknown,Unknown,4,1,1166,257640.8091097416,220.96124280423808,Mid-Range,2010,15,1166,Urban,2010
Urban,Unknown,Unknown,Unknown,5,3,2360,264898.0838375312,112.24495077861492,High-End,1986,39,2360,Urban,1986
Suburb,Unknown,Unknown,Unknown,3,3,1906,228365.8027946741,119.81416725848588,Mid-Range,1963,62,1906,Suburb,1963
Urban,Unknown,Unknown,Unknown,2,3,2402,278049.1649871831,115.75735428275733,High-End,2018,7,2402,Urban,2018
Suburb,Unknown,Unknown,Unknown,5,2,1897,274955.6779755036,144.94237109936932,High-End,1973,52,1897,Suburb,1973
Urban,Unknown,Unknown,Unknown,2,3,1790,192519.3093807356,107.55268680488022,Mid-Range,2016,9,1790,Urban,2016
Suburb,Unknown,Unknown,Unknown,2,1,2726,221169.7239439724,81.133427712389,Mid-Range,2005,20,2726,Suburb,2005
Rural,Unknown,Unknown,Unknown,5,3,1241,123229.82148716552,99.29880861173692,Budget,1952,73,1241,Rural,1952
Urban,Unknown,Unknown,Unknown,3,3,2813,280784.6824638895,99.81680855452879,High-End,1967,58,2813,Urban,1967
Rural,Unknown,Unknown,Unknown,5,3,2980,304554.5963414994,102.19952897365752,High-End,1967,58,2980,Rural,1967
Rural,Unknown,Unknown,Unknown,5,1,2689,318939.19767070503,118.6088500076999,High-End,1999,26,2689,Rural,1999
Suburb,Unknown,Unknown,Unknown,4,1,1907,232564.0606226028,121.95283724310582,Mid-Range,1968,57,1907,Suburb,1968
Urban,Unknown,Unknown,Unknown,4,1,2183,245532.61227527403,112.47485674543016,Mid-Range,1951,74,2183,Urban,1951
Urban,Unknown,Unknown,Unknown,5,1,1776,124918.26874669356,70.33686303304817,Budget,2009,16,1776,Urban,2009
Rural,Unknown,Unknown,Unknown,4,3,2258,261585.88054165235,115.84848562517818,High-End,1955,70,2258,Rural,1955
Urban,Unknown,Unknown,Unknown,3,1,2476,290058.02257727645,117.14782818145252,High-End,1994,31,2476,Urban,1994
Rural,Unknown,Unknown,Unknown,4,3,2881,358244.6518752759,124.3473279678153,High-End,1974,51,2881,Rural,1974
Suburb,Unknown,Unknown,Unknown,3,3,1198,60403.270405209,50.4200921579374,Budget,1996,29,1198,Suburb,1996
Rural,Unknown,Unknown,Unknown,2,2,2500,365628.8504071833,146.2515401628733,High-End,2007,18,2500,Rural,2007
Suburb,Unknown,Unknown,Unknown,2,1,2056,163686.74397814024,79.61417508664408,Budget,2019,6,2056,Suburb,2019
Rural,Unknown,Unknown,Unknown,3,1,1407,205974.4771569204,146.39266322453474,Mid-Range,2011,14,1407,Rural,2011
Suburb,Unknown,Unknown,Unknown,2,2,2112,240668.1375470066,113.9527166415751,Mid-Range,1969,56,2112,Suburb,1969
Rural,Unknown,Unknown,Unknown,3,3,2630,361932.7211347427,137.61700423374248,High-End,1967,58,2630,Rural,1967
Urban,Unknown,Unknown,Unknown,5,1,1220,48255.88092496435,39.554000758167504,Budget,2014,11,1220,Urban,2014
Urban,Unknown,Unknown,Unknown,4,3,2092,185438.9313276452,88.64193658109235,Budget,1975,50,2092,Urban,1975
Rural,Unknown,Unknown,Unknown,2,2,2317,275787.67463458935,119.02791309218358,High-End,1988,37,2317,Rural,1988
Suburb,Unknown,Unknown,Unknown,2,1,2260,248385.208692217,109.90495959832612,Mid-Range,1984,41,2260,Suburb,1984
Urban,Unknown,Unknown,Unknown,5,3,2930,309393.5732062528,105.59507617960847,High-End,1974,51,2930,Urban,1974
Suburb,Unknown,Unknown,Unknown,4,3,2183,208296.0368859321,95.41733251760517,Mid-Range,1996,29,2183,Suburb,1996
Rural,Unknown,Unknown,Unknown,4,2,2855,338001.7984228801,118.38942151414365,High-End,1952,73,2855,Rural,1952
Suburb,Unknown,Unknown,Unknown,3,3,1839,117107.49154920789,63.679984529204944,Budget,1968,57,1839,Suburb,1968
Urban,Unknown,Unknown,Unknown,2,2,1787,313013.37658604834,175.16137469840422,High-End,1963,62,1787,Urban,1963
Suburb,Unknown,Unknown,Unknown,4,2,2313,302284.1791871372,130.68922576184056,High-End,2011,14,2313,Suburb,2011
Rural,Unknown,Unknown,Unknown,2,2,2902,281328.4601957168,96.94295664910986,High-End,1962,63,2902,Rural,1962
Suburb,Unknown,Unknown,Unknown,2,1,1553,191531.9665565167,123.33030686189099,Mid-Range,2011,14,1553,Suburb,2011
Urban,Unknown,Unknown,Unknown,2,2,2927,303962.55861148966,103.84781640296879,High-End,1985,40,2927,Urban,1985
Suburb,Unknown,Unknown,Unknown,2,1,1577,116317.95359355898,73.75900671753898,Budget,1994,31,1577,Suburb,1994
Suburb,Unknown,Unknown,Unknown,3,3,1532,163035.3106026598,106.4199155369842,Budget,1956,69,1532,Suburb,1956
Suburb,Unknown,Unknown,Unknown,4,1,1334,200534.6276544255,150.32580783690068,Mid-Range,1973,52,1334,Suburb,1973
Suburb,Unknown,Unknown,Unknown,2,3,2020,223511.36588585173,110.64919103259987,Mid-Range,1973,52,2020,Suburb,1973
Rural,Unknown,Unknown,Unknown,4,2,2605,260216.2705067654,99.89108272812491,Mid-Range,2008,17,2605,Rural,2008
Urban,Unknown,Unknown,Unknown,5,1,2796,363288.5397869176,129.9315235289405,High-End,1975,50,2796,Urban,1975
Suburb,Unknown,Unknown,Unknown,5,1,2525,233114.1667245553,92.32244226715062,Mid-Range,2013,12,2525,Suburb,2013
Suburb,Unknown,Unknown,Unknown,4,1,1245,119857.3905842438,96.27099645320787,Budget,2021,4,1245,Suburb,2021
Urban,Unknown,Unknown,Unknown,3,2,2346,265501.4146129507,113.17195848804377,High-End,1993,32,2346,Urban,1993
Rural,Unknown,Unknown,Unknown,3,2,2770,320310.2446224694,115.63546737273263,High-End,1982,43,2770,Rural,1982
Urban,Unknown,Unknown,Unknown,5,1,2962,269929.6615773615,91.1308783178128,High-End,1951,74,2962,Urban,1951
Suburb,Unknown,Unknown,Unknown,2,2,2807,339785.3887373276,121.04930129580606,High-End,1988,37,2807,Suburb,1988
Rural,Unknown,Unknown,Unknown,5,2,1610,139878.4634440359,86.88103319505336,Budget,1963,62,1610,Rural,1963
Rural,Unknown,Unknown,Unknown,2,1,1328,102027.59641421933,76.82800934805672,Budget,1996,29,1328,Rural,1996
Urban,Unknown,Unknown,Unknown,5,2,1546,115704.61768146534,74.84127922475119,Budget,1999,26,1546,Urban,1999
Urban,Unknown,Unknown,Unknown,5,3,1338,139018.05769118882,103.89989364064934,Budget,1978,47,1338,Urban,1978
Suburb,Unknown,Unknown,Unknown,3,1,2194,184159.628603182,83.93784348367457,Budget,1964,61,2194,Suburb,1964
Suburb,Unknown,Unknown,Unknown,4,2,2133,235384.58475018304,110.35376687772295,Mid-Range,1980,45,2133,Suburb,1980
Rural,Unknown,Unknown,Unknown,4,3,1993,213688.9383934445,107.21973828070472,Mid-Range,1989,36,1993,Rural,1989
Rural,Unknown,Unknown,Unknown,5,1,1806,202289.16280628456,112.00950321499698,Mid-Range,1999,26,1806,Rural,1999
Rural,Unknown,Unknown,Unknown,3,3,2033,243704.90597826988,119.87452335379729,Mid-Range,1985,40,2033,Rural,1985
Urban,Unknown,Unknown,Unknown,2,2,2225,234038.2775934292,105.18574273861987,Mid-Range,1984,41,2225,Urban,1984
Urban,Unknown,Unknown,Unknown,5,3,2939,274642.39565720217,93.44756572208308,High-End,1980,45,2939,Urban,1980
Suburb,Unknown,Unknown,Unknown,2,3,2280,195212.1390662437,85.61935923958056,Mid-Range,1954,71,2280,Suburb,1954
Rural,Unknown,Unknown,Unknown,2,1,2285,192157.14262712369,84.0950295961154,Mid-Range,2020,5,2285,Rural,2020
Rural,Unknown,Unknown,Unknown,3,1,1692,109561.6789232283,64.75276532105691,Budget,1986,39,1692,Rural,1986
Suburb,Unknown,Unknown,Unknown,3,3,1429,120149.51917657354,84.07943959172395,Budget,1969,56,1429,Suburb,1969
Rural,Unknown,Unknown,Unknown,4,3,2530,280679.83256554534,110.94064528282425,High-End,2007,18,2530,Rural,2007
Urban,Unknown,Unknown,Unknown,3,3,2089,234538.326233624,112.27301399407563,Mid-Range,1955,70,2089,Urban,1955
Rural,Unknown,Unknown,Unknown,5,2,1805,218302.5434874103,120.94323738914697,Mid-Range,2008,17,1805,Rural,2008
Urban,Unknown,Unknown,Unknown,5,2,2696,346670.5339473423,128.58699330391036,High-End,1987,38,2696,Urban,1987
Urban,Unknown,Unknown,Unknown,2,2,2602,254065.07366428824,97.64222661963422,Mid-Range,2005,20,2602,Urban,2005
Suburb,Unknown,Unknown,Unknown,4,1,1611,141174.40032046763,87.6315334081115,Budget,1963,62,1611,Suburb,1963
Urban,Unknown,Unknown,Unknown,2,1,2612,321958.50788123853,123.26129704488459,High-End,1955,70,2612,Urban,1955
Urban,Unknown,Unknown,Unknown,2,1,1034,96996.95609695172,93.80750106088173,Budget,1984,41,1034,Urban,1984
Rural,Unknown,Unknown,Unknown,4,1,2998,403399.4699989102,134.5561941290561,High-End,1989,36,2998,Rural,1989
Urban,Unknown,Unknown,Unknown,2,3,1556,134712.3228233585,86.57604294560315,Budget,2009,16,1556,Urban,2009
Urban,Unknown,Unknown,Unknown,4,1,2685,283843.9302736554,105.71468539056067,High-End,1978,47,2685,Urban,1978
Suburb,Unknown,Unknown,Unknown,2,1,1490,165809.28825303132,111.28140151210155,Budget,2008,17,1490,Suburb,2008
Suburb,Unknown,Unknown,Unknown,2,3,2603,294512.65020310925,113.14354598659595,High-End,2016,9,2603,Suburb,2016
Rural,Unknown,Unknown,Unknown,4,3,1253,164124.9665618903,130.98560779081427,Budget,2018,7,1253,Rural,2018
Rural,Unknown,Unknown,Unknown,5,2,1016,232782.9163859525,229.11704368696113,Mid-Range,1958,67,1016,Rural,1958
Suburb,Unknown,Unknown,Unknown,2,3,1260,92199.07632667484,73.17387010053558,Budget,1969,56,1260,Suburb,1969
Rural,Unknown,Unknown,Unknown,2,3,2748,292716.68836233515,106.51990115077699,High-End,1985,40,2748,Rural,1985
Rural,Unknown,Unknown,Unknown,5,1,2848,357694.49756728066,125.59497807839911,High-End,1985,40,2848,Rural,1985
Urban,Unknown,Unknown,Unknown,4,3,2279,273109.2774775181,119.83733105639232,High-End,1964,61,2279,Urban,1964
Rural,Unknown,Unknown,Unknown,4,2,1727,176877.1014730601,102.4187038060568,Budget,1956,69,1727,Rural,1956
Rural,Unknown,Unknown,Unknown,5,3,2886,282911.2312705373,98.02883966408083,High-End,1968,57,2886,Rural,1968
Suburb,Unknown,Unknown,Unknown,4,2,2447,228399.57503906364,93.33860851616822,Mid-Range,1975,50,2447,Suburb,1975
Urban,Unknown,Unknown,Unknown,3,1,1500,163251.88379972958,108.83458919981972,Budget,1970,55,1500,Urban,1970
Rural,Unknown,Unknown,Unknown,2,3,2015,223927.55455563185,111.13030002760885,Mid-Range,1970,55,2015,Rural,1970
Suburb,Unknown,Unknown,Unknown,4,2,1285,76545.37048629952,59.568381701400405,Budget,2009,16,1285,Suburb,2009
Rural,Unknown,Unknown,Unknown,5,2,2961,249034.4064687356,84.1048316341559,Mid-Range,1975,50,2961,Rural,1975
Suburb,Unknown,Unknown,Unknown,2,1,1006,101861.82435141076,101.25429856005046,Budget,2013,12,1006,Suburb,2013
Urban,Unknown,Unknown,Unknown,5,3,2520,294515.22378912533,116.87112055124021,High-End,1967,58,2520,Urban,1967
Rural,Unknown,Unknown,Unknown,4,1,2915,327750.18354663247,112.43574049627186,High-End,1999,26,2915,Rural,1999
Suburb,Unknown,Unknown,Unknown,5,2,2222,351727.5426043221,158.29322349429435,High-End,1955,70,2222,Suburb,1955
Urban,Unknown,Unknown,Unknown,5,1,2626,329903.9549479792,125.62983813708271,High-End,1959,66,2626,Urban,1959
Rural,Unknown,Unknown,Unknown,2,2,1658,156637.3246532581,94.47365781258029,Budget,1965,60,1658,Rural,1965
Suburb,Unknown,Unknown,Unknown,2,3,1936,161025.22012274945,83.17418394770117,Budget,2010,15,1936,Suburb,2010
Rural,Unknown,Unknown,Unknown,4,2,2441,305702.2551632522,125.23648306565022,High-End,1982,43,2441,Rural,1982
Urban,Unknown,Unknown,Unknown,5,3,2685,278989.21645209234,103.90659830617965,High-End,1991,34,2685,Urban,1991
Urban,Unknown,Unknown,Unknown,5,2,1051,91725.02469663975,87.27404823657446,Budget,2005,20,1051,Urban,2005
Rural,Unknown,Unknown,Unknown,4,1,1242,170437.9180936683,137.22859749892777,Budget,1951,74,1242,Rural,1951
Suburb,Unknown,Unknown,Unknown,5,1,2242,292292.2385660121,130.3712036422891,High-End,1992,33,2242,Suburb,1992
Urban,Unknown,Unknown,Unknown,5,2,1517,127302.54659187424,83.91730164263299,Budget,2013,12,1517,Urban,2013
Urban,Unknown,Unknown,Unknown,5,2,1969,281602.9994446728,143.0182831105499,High-End,1999,26,1969,Urban,1999
Suburb,Unknown,Unknown,Unknown,5,1,1108,127185.12477018336,114.78801874565285,Budget,1992,33,1108,Suburb,1992
Suburb,Unknown,Unknown,Unknown,3,1,2374,195484.31079037752,82.34385458735363,Mid-Range,1975,50,2374,Suburb,1975
Rural,Unknown,Unknown,Unknown,4,2,1920,231278.2830391948,120.45743908291395,Mid-Range,2020,5,1920,Rural,2020
Urban,Unknown,Unknown,Unknown,4,2,1065,188721.4999595905,177.20328634703333,Budget,1977,48,1065,Urban,1977
Suburb,Unknown,Unknown,Unknown,5,1,2033,234973.3591728277,115.57961592367324,Mid-Range,2009,16,2033,Suburb,2009
Urban,Unknown,Unknown,Unknown,4,3,1201,111032.32641363108,92.44989709711163,Budget,1986,39,1201,Urban,1986
Suburb,Unknown,Unknown,Unknown,3,3,2817,231244.64055452409,82.08897428275615,Mid-Range,1992,33,2817,Suburb,1992
Urban,Unknown,Unknown,Unknown,5,3,1900,176332.67243163593,92.80666970086102,Budget,1972,53,1900,Urban,1972
Rural,Unknown,Unknown,Unknown,2,3,1213,132752.94507199927,109.4418343544924,Budget,2002,23,1213,Rural,2002
Suburb,Unknown,Unknown,Unknown,3,1,1067,213702.570990148,200.28357168711153,Mid-Range,2018,7,1067,Suburb,2018
Urban,Unknown,Unknown,Unknown,2,2,1758,186832.6401193381,106.2756769734574,Budget,1963,62,1758,Urban,1963
Rural,Unknown,Unknown,Unknown,4,3,1865,264011.4780324937,141.56111422653817,High-End,1984,41,1865,Rural,1984
Rural,Unknown,Unknown,Unknown,4,1,1326,178719.39784744816,134.78084302220827,Budget,2017,8,1326,Rural,2017
Urban,Unknown,Unknown,Unknown,4,3,2073,304889.75031075464,147.07657998589224,High-End,1996,29,2073,Urban,1996
Rural,Unknown,Unknown,Unknown,5,2,2040,362946.7038706866,177.91505091700324,High-End,2012,13,2040,Rural,2012
Rural,Unknown,Unknown,Unknown,3,1,1522,220123.3790887989,144.62771293613594,Mid-Range,1967,58,1522,Rural,1967
Urban,Unknown,Unknown,Unknown,3,2,2844,323111.80065376026,113.61174425237702,High-End,1981,44,2844,Urban,1981
Suburb,Unknown,Unknown,Unknown,5,2,2329,328397.9279059242,141.0038333645016,High-End,1981,44,2329,Suburb,1981
Suburb,Unknown,Unknown,Unknown,5,1,2415,323044.14943830523,133.76569334919472,High-End,1975,50,2415,Suburb,1975
Suburb,Unknown,Unknown,Unknown,4,2,1987,239818.2363832092,120.69362676558087,Mid-Range,1968,57,1987,Suburb,1968
Rural,Unknown,Unknown,Unknown,3,2,2147,236136.23622731105,109.9842739763908,Mid-Range,1986,39,2147,Rural,1986
Rural,Unknown,Unknown,Unknown,4,3,2003,258689.73967051395,129.1511431205761,Mid-Range,1961,64,2003,Rural,1961
Rural,Unknown,Unknown,Unknown,3,2,1503,206413.3542062934,137.33423433552457,Mid-Range,1985,40,1503,Rural,1985
Urban,Unknown,Unknown,Unknown,5,2,2248,182851.77915071737,81.3397594086821,Budget,1987,38,2248,Urban,1987
Suburb,Unknown,Unknown,Unknown,4,2,1755,246903.2542952012,140.68561498302063,Mid-Range,2020,5,1755,Suburb,2020
Suburb,Unknown,Unknown,Unknown,3,3,2341,264191.82225358667,112.85425982639327,High-End,1950,75,2341,Suburb,1950
Urban,Unknown,Unknown,Unknown,5,2,1472,312907.97275070666,212.5733510534692,High-End,1964,61,1472,Urban,1964
Suburb,Unknown,Unknown,Unknown,2,2,2867,296673.4221018856,103.47869623365385,High-End,1952,73,2867,Suburb,1952
Urban,Unknown,Unknown,Unknown,4,3,2914,262846.47679009114,90.2012617673614,High-End,2005,20,2914,Urban,2005
Urban,Unknown,Unknown,Unknown,3,3,1857,197180.9040007805,106.18250080817474,Mid-Range,2000,25,1857,Urban,2000
Suburb,Unknown,Unknown,Unknown,3,1,1540,223613.90265309456,145.20383289161984,Mid-Range,1975,50,1540,Suburb,1975
Suburb,Unknown,Unknown,Unknown,4,1,2381,229930.79005035607,96.56900044114073,Mid-Range,1960,65,2381,Suburb,1960
Suburb,Unknown,Unknown,Unknown,3,2,2506,185948.4486990887,74.20129636835144,Budget,2010,15,2506,Suburb,2010
Rural,Unknown,Unknown,Unknown,2,3,1868,79308.90652987594,42.45658807809205,Budget,1990,35,1868,Rural,1990
Rural,Unknown,Unknown,Unknown,2,1,1877,245405.7517320705,130.74360774217928,Mid-Range,2016,9,1877,Rural,2016
Suburb,Unknown,Unknown,Unknown,3,1,1939,168659.1316323578,86.98253307496535,Budget,2016,9,1939,Suburb,2016
Suburb,Unknown,Unknown,Unknown,4,3,1876,232481.2535085231,123.92390911968182,Mid-Range,1967,58,1876,Suburb,1967
Rural,Unknown,Unknown,Unknown,3,2,2452,267729.8010590776,109.18833648412627,High-End,1963,62,2452,Rural,1963
Urban,Unknown,Unknown,Unknown,3,2,1796,256319.4954589628,142.71686829563632,Mid-Range,1997,28,1796,Urban,1997
Suburb,Unknown,Unknown,Unknown,2,3,2520,291925.3589095568,115.84339639268127,High-End,2002,23,2520,Suburb,2002
Suburb,Unknown,Unknown,Unknown,5,2,1471,252869.68150144484,171.90325051083946,Mid-Range,2018,7,1471,Suburb,2018
Suburb,Unknown,Unknown,Unknown,5,3,2594,264896.7861833841,102.11903862119664,High-End,1956,69,2594,Suburb,1956
Suburb,Unknown,Unknown,Unknown,3,2,2678,274050.9061626519,102.33416959023596,High-End,2021,4,2678,Suburb,2021
Urban,Unknown,Unknown,Unknown,4,1,1837,158217.94884196488,86.12844248337773,Budget,1990,35,1837,Urban,1990
Suburb,Unknown,Unknown,Unknown,2,3,2887,270732.8027230047,93.77651635711975,High-End,1951,74,2887,Suburb,1951
Suburb,Unknown,Unknown,Unknown,5,2,2323,242939.00644312613,104.57985641116062,Mid-Range,2019,6,2323,Suburb,2019
Rural,Unknown,Unknown,Unknown,3,2,2761,375692.80911370105,136.07128182314418,High-End,1991,34,2761,Rural,1991
Rural,Unknown,Unknown,Unknown,4,3,2699,272005.465105787,100.78009081355576,High-End,2000,25,2699,Rural,2000
Urban,Unknown,Unknown,Unknown,2,2,1083,153190.75613853984,141.45037501250218,Budget,1953,72,1083,Urban,1953
Rural,Unknown,Unknown,Unknown,5,1,1376,271724.6386426387,197.47430133912695,High-End,2016,9,1376,Rural,2016
Suburb,Unknown,Unknown,Unknown,5,2,2336,207156.10852494647,88.6798409781449,Mid-Range,2013,12,2336,Suburb,2013
Rural,Unknown,Unknown,Unknown,5,1,2652,217468.2548605189,82.00160439687741,Mid-Range,1969,56,2652,Rural,1969
Suburb,Unknown,Unknown,Unknown,4,2,2343,288590.00678551465,123.17115099680522,High-End,1976,49,2343,Suburb,1976
Suburb,Unknown,Unknown,Unknown,4,1,1203,146737.68959688782,121.9764668303307,Budget,1996,29,1203,Suburb,1996
Suburb,Unknown,Unknown,Unknown,4,1,2378,270580.3470120029,113.78483894533343,High-End,2014,11,2378,Suburb,2014
Suburb,Unknown,Unknown,Unknown,3,2,2008,241154.81610739784,120.09701997380371,Mid-Range,1980,45,2008,Suburb,1980
Urban,Unknown,Unknown,Unknown,2,2,2317,217153.8937511316,93.72200852444178,Mid-Range,1995,30,2317,Urban,1995
Suburb,Unknown,Unknown,Unknown,3,3,1503,221225.7008625341,147.18942173155963,Mid-Range,1952,73,1503,Suburb,1952
Suburb,Unknown,Unknown,Unknown,2,1,2168,248768.7537701529,114.74573513383436,Mid-Range,1966,59,2168,Suburb,1966
Rural,Unknown,Unknown,Unknown,4,3,1538,272841.6002355525,177.4002602311785,High-End,1991,34,1538,Rural,1991
Urban,Unknown,Unknown,Unknown,5,2,1016,58808.49087575497,57.882372909207646,Budget,1971,54,1016,Urban,1971
Urban,Unknown,Unknown,Unknown,4,3,1574,237897.3300214265,151.14188692593805,Mid-Range,1990,35,1574,Urban,1990
Urban,Unknown,Unknown,Unknown,3,1,2802,336379.1470953344,120.04965991981956,High-End,1992,33,2802,Urban,1992
Urban,Unknown,Unknown,Unknown,4,1,1575,129190.64801812552,82.02580826547651,Budget,2008,17,1575,Urban,2008
Suburb,Unknown,Unknown,Unknown,4,3,2014,179050.0706874906,88.90271632943923,Budget,1961,64,2014,Suburb,1961
Rural,Unknown,Unknown,Unknown,4,1,2062,313093.2575447151,151.83960113710722,High-End,2018,7,2062,Rural,2018
Suburb,Unknown,Unknown,Unknown,5,3,1129,133621.34857149122,118.35371884100196,Budget,1972,53,1129,Suburb,1972
Rural,Unknown,Unknown,Unknown,2,1,1114,48948.8393540219,43.939712166985544,Budget,1958,67,1114,Rural,1958
Urban,Unknown,Unknown,Unknown,2,3,2473,317974.4979640206,128.5784464068017,High-End,1956,69,2473,Urban,1956
Suburb,Unknown,Unknown,Unknown,3,2,1949,177702.75489565285,91.17637501059664,Budget,2001,24,1949,Suburb,2001
Rural,Unknown,Unknown,Unknown,2,1,2948,244791.5575863112,83.03648493429823,Mid-Range,1956,69,2948,Rural,1956
Suburb,Unknown,Unknown,Unknown,4,1,2068,205000.5746883879,99.12987170618369,Mid-Range,1967,58,2068,Suburb,1967
Urban,Unknown,Unknown,Unknown,5,1,1215,172780.7728596713,142.20639741536732,Budget,2013,12,1215,Urban,2013
Urban,Unknown,Unknown,Unknown,4,3,2623,275937.6939722274,105.19927334053656,High-End,1950,75,2623,Urban,1950
Urban,Unknown,Unknown,Unknown,4,1,1847,167620.10889685963,90.75263069672963,Budget,1995,30,1847,Urban,1995
Rural,Unknown,Unknown,Unknown,3,2,2438,303161.5758398752,124.348472452779,High-End,1951,74,2438,Rural,1951
Rural,Unknown,Unknown,Unknown,4,2,1688,222316.36272362192,131.7040063528566,Mid-Range,1963,62,1688,Rural,1963
Suburb,Unknown,Unknown,Unknown,4,1,2002,257208.5738046397,128.47581109122862,Mid-Range,2013,12,2002,Suburb,2013
Rural,Unknown,Unknown,Unknown,3,2,1264,77279.56656717673,61.138897600614506,Budget,1998,27,1264,Rural,1998
Urban,Unknown,Unknown,Unknown,2,1,2946,338916.7361983817,115.04301975505149,High-End,1952,73,2946,Urban,1952
Urban,Unknown,Unknown,Unknown,2,3,2463,253580.87577789903,102.9561006000402,Mid-Range,1970,55,2463,Urban,1970
Rural,Unknown,Unknown,Unknown,2,3,1616,275529.845843929,170.50114223015407,High-End,1983,42,1616,Rural,1983
Rural,Unknown,Unknown,Unknown,3,3,2404,335002.38007448433,139.35207157840446,High-End,2001,24,2404,Rural,2001
Suburb,Unknown,Unknown,Unknown,3,1,2869,265394.1527484478,92.50406160629062,High-End,2004,21,2869,Suburb,2004
Rural,Unknown,Unknown,Unknown,5,3,1300,46850.220245885066,36.038630958373126,Budget,1969,56,1300,Rural,1969
Rural,Unknown,Unknown,Unknown,5,2,1984,215362.30707529985,108.5495499371471,Mid-Range,1987,38,1984,Rural,1987
Rural,Unknown,Unknown,Unknown,4,1,2194,291548.99221754674,132.88468195877243,High-End,1997,28,2194,Rural,1997
Urban,Unknown,Unknown,Unknown,4,2,2643,319699.2345060887,120.96073950287125,High-End,1964,61,2643,Urban,1964
Suburb,Unknown,Unknown,Unknown,3,3,1405,169455.780170157,120.60909620651744,Budget,2005,20,1405,Suburb,2005
Suburb,Unknown,Unknown,Unknown,3,1,2378,197062.9645135895,82.86920290731267,Mid-Range,1958,67,2378,Suburb,1958
Suburb,Unknown,Unknown,Unknown,5,2,1160,127701.47727643549,110.08748041072025,Budget,1962,63,1160,Suburb,1962
Urban,Unknown,Unknown,Unknown,4,2,2818,375242.993045621,133.15933039234244,High-End,1981,44,2818,Urban,1981
Urban,Unknown,Unknown,Unknown,4,3,2575,348324.6099742138,135.27169319386945,High-End,1969,56,2575,Urban,1969
Urban,Unknown,Unknown,Unknown,4,3,1025,108572.6509462938,105.92453750857932,Budget,1970,55,1025,Urban,1970
Suburb,Unknown,Unknown,Unknown,2,2,1082,131545.28676836044,121.57605061770836,Budget,1976,49,1082,Suburb,1976
Urban,Unknown,Unknown,Unknown,5,3,1172,43762.52394529771,37.34003749598781,Budget,2009,16,1172,Urban,2009
Urban,Unknown,Unknown,Unknown,2,1,1998,323326.3655818467,161.82500779872205,High-End,1964,61,1998,Urban,1964
Suburb,Unknown,Unknown,Unknown,4,1,2708,312055.53748857824,115.23468888056803,High-End,1957,68,2708,Suburb,1957
Urban,Unknown,Unknown,Unknown,3,2,1793,220243.5339228186,122.83521133453353,Mid-Range,2009,16,1793,Urban,2009
Urban,Unknown,Unknown,Unknown,5,1,2093,294256.8035252015,140.59092380563857,High-End,1986,39,2093,Urban,1986
Urban,Unknown,Unknown,Unknown,2,2,1834,97969.2586977797,53.41835261601947,Budget,1969,56,1834,Urban,1969
Rural,Unknown,Unknown,Unknown,4,2,1005,146685.05535569793,145.95527896089345,Budget,2001,24,1005,Rural,2001
Urban,Unknown,Unknown,Unknown,2,2,1795,299128.20947903855,166.64524204960364,High-End,1959,66,1795,Urban,1959
Urban,Unknown,Unknown,Unknown,3,2,2218,183403.7185211288,82.68878202034661,Budget,1968,57,2218,Urban,1968
Suburb,Unknown,Unknown,Unknown,5,3,1524,238377.8484890733,156.4159110820691,Mid-Range,1959,66,1524,Suburb,1959
Urban,Unknown,Unknown,Unknown,3,1,1062,137113.75665306632,129.10899873170086,Budget,1971,54,1062,Urban,1971
Suburb,Unknown,Unknown,Unknown,3,1,2036,268554.3620151129,131.90292829818904,High-End,1997,28,2036,Suburb,1997
Rural,Unknown,Unknown,Unknown,5,3,1760,215443.5627864301,122.41111521956255,Mid-Range,1974,51,1760,Rural,1974
Suburb,Unknown,Unknown,Unknown,4,3,1204,230508.772847439,191.45246914239118,Mid-Range,1973,52,1204,Suburb,1973
